,name,y,x,z,,,,,,,,,,h,dx,dy,dz,dd,,,,,fix,,,time,,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,p
470,pt1566,877898.8291,2107422.7636,124.0097," 52:36:19.32170"," 41:26:37.31167",132.2863,,,,,,,2.0922,0.0368,0.0195,0.0417,0.0521,2.0000,Веха(P),EFT:M2,1,RTK ФИКС.,2022-02-02 14:46:25.0,2022-02-02 14:46:25.0,2022-02-02 11:46:25.0,2022-02-02 11:46:25.0,подошва,8.0,38,31,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:16:14"," 197:16:25.32"," -00:02:24"," 01:16:12"," 285:28:12.00"," 52:36:19.32171"," 41:26:37.31167",124.0097,18783.2792," 351:04:12.64338",0.0000,,,,,,,0:0:0
471,pt1567,877894.2420,2107414.9882,124.9398," 52:36:19.17316"," 41:26:36.89863",133.2164,,,,,,,2.0922,0.0066,0.0089,0.0111,0.0014,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 14:46:49.0,2022-02-02 14:46:51.0,2022-02-02 11:46:49.0,2022-02-02 11:46:51.0,бровка,4.0,39,31,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:07:29"," 92:27:00.83"," 00:54:36"," 01:55:12"," 207:48:00.00"," 52:36:19.17318"," 41:26:36.89863",124.9398,18786.6020," 351:05:44.79848",0.0000,,,,,,,0:0:2
472,pt1568,877990.7563,2107427.0312,123.3008," 52:36:22.29571"," 41:26:37.53575",131.5774,,,,,,,2.0922,0.0029,0.0035,0.0046,0.0025,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 14:53:20.0,2022-02-02 14:53:22.0,2022-02-02 11:53:20.0,2022-02-02 11:53:22.0,рельеф,2.0,37,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:22:49"," 41:28:00.52"," -00:55:48"," -01:01:12"," 353:49:12.00"," 52:36:22.29572"," 41:26:37.53575",123.3008,18693.1401," 351:00:48.66550",0.0000,,,,,,,0:0:2
473,pt1569,877991.0550,2107429.6995,123.5589," 52:36:22.30542"," 41:26:37.67753",131.8355,,,,,,,2.0922,0.0028,0.0024,0.0037,0.0041,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 14:53:32.0,2022-02-02 14:53:34.0,2022-02-02 11:53:32.0,2022-02-02 11:53:34.0,рельеф,2.0,37,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:25:26"," 39:10:48.94"," -00:08:24"," -00:24:00"," 328:28:12.00"," 52:36:22.30543"," 41:26:37.67753",123.5589,18693.2609," 351:00:19.06829",0.0000,,,,,,,0:0:2
474,pt1570,877994.2206,2107435.5119,123.7831," 52:36:22.40793"," 41:26:37.98630",132.0597,,,,,,,2.0922,0.0042,0.0013,0.0044,0.0054,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 14:54:08.0,2022-02-02 14:54:10.0,2022-02-02 11:54:08.0,2022-02-02 11:54:10.0,рельеф,2.0,37,31,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:17:02"," 83:54:00.24"," 02:33:00"," -02:04:12"," 302:59:24.00"," 52:36:22.40794"," 41:26:37.98630",123.7831,18691.0432," 350:59:10.25125",0.0000,,,,,,,0:0:2
475,pt1571,877994.7450,2107436.9811,123.6932," 52:36:22.42492"," 41:26:38.06436",131.9698,,,,,,,2.0922,0.0044,0.0021,0.0049,0.0041,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 14:54:22.0,2022-02-02 14:54:24.0,2022-02-02 11:54:22.0,2022-02-02 11:54:24.0,канава,2.0,37,31,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:01:16"," 232:52:20.45"," -00:15:36"," 03:00:36"," 317:56:24.00"," 52:36:22.42493"," 41:26:38.06436",123.6932,18690.7559," 350:58:53.33015",0.0000,,,,,,,0:0:2
476,pt1572,877998.2764,2107441.0387,123.9469," 52:36:22.53924"," 41:26:38.27988",132.2235,,,,,,,2.0922,0.0062,0.0045,0.0077,0.0020,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 14:54:59.0,2022-02-02 14:55:01.0,2022-02-02 11:54:59.0,2022-02-02 11:55:01.0,газстб,3.0,35,30,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:50:30"," 169:05:40.47"," 00:49:48"," 00:08:24"," 339:31:12.00"," 52:36:22.53925"," 41:26:38.27988",123.9469,18687.9037," 350:58:02.98653",0.0000,,pt1572-20220202145437.jpg,,,,,0:0:2
477,pt1573,877998.6597,2107446.2710,123.9427," 52:36:22.55173"," 41:26:38.55790",132.2193,,,,,,,2.0922,0.0345,0.0279,0.0443,0.0616,2.0000,Веха(P),EFT:M2,1,RTK ФИКС.,2022-02-02 14:55:29.0,2022-02-02 14:55:29.0,2022-02-02 11:55:29.0,2022-02-02 11:55:29.0,опжб 310 л9-87,2.0,35,28,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:18:39"," 119:08:06.86"," 00:18:36"," -02:17:24"," 21:25:48.00"," 52:36:22.55174"," 41:26:38.55790",123.9427,18688.3474," 350:57:05.28789",0.0000,,,,,,,0:0:0
478,pt1574,878000.5390,2107449.7613,123.8370," 52:36:22.61259"," 41:26:38.74332",132.1136,,,,,,,2.0922,0.0381,0.0290,0.0479,0.0663,2.0000,Веха(P),EFT:M2,1,RTK ФИКС.,2022-02-02 14:55:59.0,2022-02-02 14:55:59.0,2022-02-02 11:55:59.0,2022-02-02 11:55:59.0,посадгр,2.0,36,30,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:14:04"," 319:00:06.51"," -00:29:24"," 02:10:48"," 36:20:24.00"," 52:36:22.61260"," 41:26:38.74332",123.8370,18687.0411," 350:56:23.97830",0.0000,,,,,,,0:0:0
479,pt1575,878064.3135,2107420.1229,124.0796," 52:36:24.67523"," 41:26:37.16649",132.3562,,,,,,,2.0922,0.0039,0.0024,0.0046,0.0026,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 14:58:58.0,2022-02-02 14:59:00.0,2022-02-02 11:58:58.0,2022-02-02 11:59:00.0,оголовок,2.0,39,30,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:26:38"," 141:17:57.13"," 00:24:36"," -00:10:12"," 343:49:12.00"," 52:36:24.67524"," 41:26:37.16649",124.0796,18619.4038," 350:59:56.97142",0.0000,,,,,,,0:0:2
480,pt1576,878064.3516,2107420.3521,122.5437," 52:36:24.67647"," 41:26:37.17867",130.8203,,,,,,,2.0922,0.0007,0.0007,0.0010,0.0010,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 14:59:29.0,2022-02-02 14:59:31.0,2022-02-02 11:59:29.0,2022-02-02 11:59:31.0,труба низ,2.0,39,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 06:30:59"," 90:08:38.57"," 06:20:24"," -01:30:36"," 283:34:12.00"," 52:36:24.67648"," 41:26:37.17867",122.5437,18619.4080," 350:59:54.39772",0.0000,,,,,,,0:0:2
481,pt1577,878060.7606,2107423.3766,122.4463," 52:36:24.56035"," 41:26:37.33950",130.7229,,,,,,,2.0922,0.0018,0.0018,0.0025,0.0054,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 14:59:54.0,2022-02-02 14:59:56.0,2022-02-02 11:59:54.0,2022-02-02 11:59:56.0,рельеф,2.0,38,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:48:47"," 321:29:15.38"," 01:42:00"," 00:37:48"," 121:09:00.00"," 52:36:24.56036"," 41:26:37.33950",122.4463,18623.4286," 350:59:27.53377",0.0000,,,,,,,0:0:2
482,pt1578,878059.6144,2107424.5514,122.7352," 52:36:24.52329"," 41:26:37.40196",131.0118,,,,,,,2.0922,0.0009,0.0008,0.0012,0.0022,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:00:21.0,2022-02-02 15:00:23.0,2022-02-02 12:00:21.0,2022-02-02 12:00:23.0,подошва,2.0,38,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:17:35"," 350:09:54.35"," 01:00:00"," 00:49:12"," 130:48:36.00"," 52:36:24.52330"," 41:26:37.40196",122.7352,18624.7435," 350:59:16.67163",0.0000,,,,,,,0:0:2
483,pt1579,878064.3091,2107423.6375,122.5088," 52:36:24.67515"," 41:26:37.35326",130.7854,,,,,,,2.0922,0.0076,0.0080,0.0110,0.0031,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:00:45.0,2022-02-02 15:00:47.0,2022-02-02 12:00:45.0,2022-02-02 12:00:47.0,рельеф,2.0,39,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:30:53"," 37:15:08.49"," 00:28:12"," -01:26:24"," 289:10:48.00"," 52:36:24.67516"," 41:26:37.35326",122.5088,18619.9645," 350:59:18.52404",0.0000,,,,,,,0:0:2
484,pt1580,878067.9252,2107423.6109,122.5232," 52:36:24.79214"," 41:26:37.35174",130.7998,,,,,,,2.0922,0.0225,0.0199,0.0300,0.0007,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:00:55.0,2022-02-02 15:00:57.0,2022-02-02 12:00:55.0,2022-02-02 12:00:57.0,рельеф,2.0,39,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:40:01"," 263:30:50.98"," -00:36:36"," 00:16:12"," 287:23:24.00"," 52:36:24.79215"," 41:26:37.35174",122.5232,18616.3887," 350:59:12.53889",0.0000,,,,,,,0:0:2
485,pt1581,878064.2003,2107425.3013,122.3964," 52:36:24.67166"," 41:26:37.44168",130.6730,,,,,,,2.0922,0.0014,0.0009,0.0017,0.0005,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:01:13.0,2022-02-02 15:01:15.0,2022-02-02 12:01:13.0,2022-02-02 12:01:15.0,рельеф,2.0,39,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 04:02:28"," 271:26:58.83"," 00:18:00"," 04:01:48"," 05:42:00.00"," 52:36:24.67167"," 41:26:37.44168",122.3963,18620.3331," 350:59:00.50841",0.0000,,,,,,,0:0:2
486,pt1582,878063.6327,2107428.0337,122.6888," 52:36:24.65335"," 41:26:37.58689",130.9654,,,,,,,2.0922,0.0050,0.0042,0.0065,0.0025,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:01:26.0,2022-02-02 15:01:28.0,2022-02-02 12:01:26.0,2022-02-02 12:01:28.0,рельеф,2.0,38,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 04:28:47"," 59:47:54.15"," -02:55:48"," -03:23:24"," 10:35:24.00"," 52:36:24.65336"," 41:26:37.58689",122.6888,18621.3209," 350:58:31.60101",0.0000,,,,,,,0:0:2
487,pt1583,878064.0730,2107433.0131,122.8859," 52:36:24.66768"," 41:26:37.85148",131.1625,,,,,,,2.0922,0.0047,0.0018,0.0051,0.0045,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:01:39.0,2022-02-02 15:01:41.0,2022-02-02 12:01:39.0,2022-02-02 12:01:41.0,рельеф,3.0,37,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:40:05"," 234:36:36.94"," 01:27:00"," 02:14:24"," 357:30:36.00"," 52:36:24.66769"," 41:26:37.85148",122.8859,18621.6670," 350:57:36.36232",0.0000,,,,,,,0:0:2
488,pt1584,878069.6601,2107431.1966,122.8720," 52:36:24.84839"," 41:26:37.75479",131.1486,,,,,,,2.0922,0.0010,0.0003,0.0010,0.0012,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:01:55.0,2022-02-02 15:01:57.0,2022-02-02 12:01:55.0,2022-02-02 12:01:57.0,рельеф,6.0,38,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:37:47"," 355:45:35.14"," -00:48:00"," -01:25:12"," 295:09:00.00"," 52:36:24.84841"," 41:26:37.75479",122.8720,18615.8640," 350:57:46.51279",0.0000,,,,,,,0:0:2
489,pt1585,878068.6759,2107429.4218,122.7407," 52:36:24.81652"," 41:26:37.66051",131.0173,,,,,,,2.0922,0.0100,0.0173,0.0200,0.0037,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:02:03.0,2022-02-02 15:02:05.0,2022-02-02 12:02:03.0,2022-02-02 12:02:05.0,рельеф,2.0,39,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 06:44:31"," 83:03:48.97"," -00:09:36"," 06:44:24"," 171:42:36.00"," 52:36:24.81654"," 41:26:37.66051",122.7407,18616.5577," 350:58:07.64556",0.0000,,,,,,,0:0:2
490,pt1586,878070.9251,2107426.0582,122.8895," 52:36:24.88923"," 41:26:37.48170",131.1661,,,,,,,2.0922,0.0032,0.0037,0.0049,0.0012,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:02:14.0,2022-02-02 15:02:16.0,2022-02-02 12:02:14.0,2022-02-02 12:02:16.0,рельеф,2.0,39,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:39:59"," 21:19:20.00"," 03:39:36"," 00:13:12"," 197:52:48.00"," 52:36:24.88924"," 41:26:37.48170",122.8895,18613.8081," 350:58:40.54596",0.0000,,,,,,,0:0:2
491,pt1587,878070.0874,2107424.0293,123.0753," 52:36:24.86060"," 41:26:37.37391",131.3519,,,,,,,2.0922,0.0007,0.0026,0.0027,0.0022,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:02:27.0,2022-02-02 15:02:29.0,2022-02-02 12:02:27.0,2022-02-02 12:02:29.0,подошва,2.0,39,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:57:26"," 165:45:54.63"," -01:56:24"," 00:15:36"," 173:24:00.00"," 52:36:24.86062"," 41:26:37.37391",123.0753,18614.3621," 350:59:04.28559",0.0000,,,,,,,0:0:2
492,pt1588,878068.5252,2107424.4904,122.6363," 52:36:24.81156"," 41:26:37.39846",130.9129,,,,,,,2.0922,0.0045,0.0009,0.0045,0.0028,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:02:52.0,2022-02-02 15:02:54.0,2022-02-02 12:02:52.0,2022-02-02 12:02:54.0,рельеф,2.0,39,32,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:20:05"," 52:39:09.03"," -01:55:48"," 02:43:12"," 107:19:12.00"," 52:36:24.81157"," 41:26:37.39846",122.6363,18615.9335," 350:59:01.87268",0.0000,,,,,,,0:0:2
493,pt1589,878067.2080,2107425.9029,122.4856," 52:36:24.76897"," 41:26:37.47356",130.7622,,,,,,,2.0922,0.0042,0.0102,0.0110,0.0166,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:03:05.0,2022-02-02 15:03:07.0,2022-02-02 12:03:05.0,2022-02-02 12:03:07.0,рельеф,2.0,39,32,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 06:00:57"," 334:29:44.18"," -00:49:12"," 05:57:36"," 56:41:24.00"," 52:36:24.76899"," 41:26:37.47356",122.4855,18617.4565," 350:58:48.70293",0.0000,,,,,,,0:0:2
494,pt1590,878060.7850,2107426.2555,122.4979," 52:36:24.56119"," 41:26:37.49248",130.7745,,,,,,,2.0922,0.0025,0.0008,0.0026,0.0004,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:03:25.0,2022-02-02 15:03:27.0,2022-02-02 12:03:25.0,2022-02-02 12:03:27.0,рельеф,3.0,39,32,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:43:14"," 99:50:05.52"," -01:38:24"," 00:31:12"," 117:25:48.00"," 52:36:24.56120"," 41:26:37.49248",122.4979,18623.8554," 350:58:55.99919",0.0000,,,,,,,0:0:2
495,pt1591,878057.7160,2107426.8291,122.8547," 52:36:24.46191"," 41:26:37.52305",131.1313,,,,,,,2.0922,0.0012,0.0005,0.0013,0.0043,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:03:46.0,2022-02-02 15:03:48.0,2022-02-02 12:03:46.0,2022-02-02 12:03:48.0,рельеф,2.0,38,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 04:49:37"," 356:35:22.68"," 00:15:36"," 04:49:12"," 89:40:12.00"," 52:36:24.46193"," 41:26:37.52305",122.8547,18626.9749," 350:58:55.05280",0.0000,,,,,,,0:0:2
496,pt1592,878063.9860,2107435.4459,122.8241," 52:36:24.66491"," 41:26:37.98077",131.1007,,,,,,,2.0922,0.0041,0.0026,0.0048,0.0035,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:04:44.0,2022-02-02 15:04:46.0,2022-02-02 12:04:44.0,2022-02-02 12:04:46.0,рельеф,2.0,39,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:19:10"," 333:08:32.51"," -00:36:36"," 01:10:12"," 35:36:36.00"," 52:36:24.66492"," 41:26:37.98077",122.8241,18622.1356," 350:57:09.90026",0.0000,,,,,,,0:0:2
497,pt1593,878064.0630,2107438.8251,122.7993," 52:36:24.66746"," 41:26:38.16033",131.0759,,,,,,,2.0922,0.0027,0.0007,0.0028,0.0055,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:05:02.0,2022-02-02 15:05:04.0,2022-02-02 12:05:02.0,2022-02-02 12:05:04.0,рельеф,2.0,38,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:09:13"," 195:22:30.72"," 01:09:00"," 00:05:24"," 10:54:00.00"," 52:36:24.66747"," 41:26:38.16033",122.7993,18622.5913," 350:56:32.80223",0.0000,,,,,,,0:0:2
498,pt1594,878064.6151,2107438.4537,122.6604," 52:36:24.68531"," 41:26:38.14058",130.9370,,,,,,,2.0922,0.0028,0.0009,0.0029,0.0008,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:05:15.0,2022-02-02 15:05:17.0,2022-02-02 12:05:15.0,2022-02-02 12:05:17.0,канава,2.0,38,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:01:23"," 251:23:34.73"," -03:00:36"," 00:16:48"," 256:42:36.00"," 52:36:24.68532"," 41:26:38.14058",122.6604,18621.9882," 350:56:35.90266",0.0000,,,,,,,0:0:2
499,pt1595,878063.6397,2107441.8446,122.9870," 52:36:24.65382"," 41:26:38.32080",131.2636,,,,,,,2.0922,0.0012,0.0012,0.0017,0.0013,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:05:31.0,2022-02-02 15:05:33.0,2022-02-02 12:05:31.0,2022-02-02 12:05:33.0,рельеф,2.0,38,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 03:51:02"," 102:35:49.17"," 00:40:48"," -03:47:24"," 02:26:24.00"," 52:36:24.65383"," 41:26:38.32080",122.9870,18623.4842," 350:56:00.51454",0.0000,,,,,,,0:0:2
500,pt1596,878063.9819,2107443.9195,122.8908," 52:36:24.66492"," 41:26:38.43105",131.1674,,,,,,,2.0922,0.0132,0.0216,0.0253,0.0015,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:06:08.0,2022-02-02 15:06:10.0,2022-02-02 12:06:08.0,2022-02-02 12:06:10.0,канава,2.0,38,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:17:59"," 161:53:30.67"," 02:13:12"," -00:36:00"," 357:01:12.00"," 52:36:24.66494"," 41:26:38.43105",122.8908,18623.4738," 350:55:37.22195",0.0000,,,,,,,0:0:2
501,pt1597,878063.8969,2107447.1874,123.1061," 52:36:24.66223"," 41:26:38.60471",131.3827,,,,,,,2.0922,0.0015,0.0012,0.0020,0.0016,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:06:23.0,2022-02-02 15:06:25.0,2022-02-02 12:06:23.0,2022-02-02 12:06:25.0,рельеф,2.0,36,30,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:40:16"," 245:10:26.74"," 00:33:36"," 00:22:12"," 31:43:12.00"," 52:36:24.66225"," 41:26:38.60471",123.1060,18624.0724," 350:55:01.62975",0.0000,,,,,,,0:0:2
502,pt1598,878063.6687,2107449.8307,123.0190," 52:36:24.65475"," 41:26:38.74518",131.2956,,,,,,,2.0922,0.0010,0.0008,0.0013,0.0014,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:06:55.0,2022-02-02 15:06:57.0,2022-02-02 12:06:55.0,2022-02-02 12:06:57.0,посадгр,2.0,35,29,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 07:52:52"," 267:37:56.11"," -01:58:48"," 07:37:48"," 343:10:12.00"," 52:36:24.65476"," 41:26:38.74518",123.0190,18624.7200," 350:54:33.12935",0.0000,,,,,,,0:0:2
503,pt1599,878086.0723,2107448.1905,123.4891," 52:36:25.37965"," 41:26:38.65737",131.7657,,,,,,,2.0922,0.0027,0.0015,0.0031,0.0048,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:08:36.0,2022-02-02 15:08:38.0,2022-02-02 12:08:36.0,2022-02-02 12:08:38.0,опдер 3-10 85,2.0,38,31,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:06:30"," 20:12:57.91"," -00:12:00"," 01:05:24"," 99:49:12.00"," 52:36:25.37966"," 41:26:38.65737",123.4891,18602.3323," 350:54:11.82934",0.0000,,,,,,,0:0:2
504,pt1600,878053.5846,2107445.4541,123.0673," 52:36:24.32859"," 41:26:38.51290",131.3439,,,,,,,2.0922,0.0008,0.0016,0.0018,0.0007,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:10:17.0,2022-02-02 15:10:19.0,2022-02-02 12:10:17.0,2022-02-02 12:10:19.0,рельеф,2.0,36,30,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:19:12"," 118:41:24.00"," -00:19:12"," 00:00:00"," 118:41:24.00"," 52:36:24.32860"," 41:26:38.51290",123.0673,18633.9823," 350:55:38.59679",0.0000,,,,,,,0:0:2
505,pt1601,878052.9700,2107442.9319,122.9643," 52:36:24.30866"," 41:26:38.37889",131.2409,,,,,,,2.0922,0.0020,0.0033,0.0038,0.0020,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:10:28.0,2022-02-02 15:10:30.0,2022-02-02 12:10:28.0,2022-02-02 12:10:30.0,рельеф,2.0,34,30,1.1000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 06:06:06"," 51:45:28.79"," 01:18:36"," 05:57:36"," 154:06:36.00"," 52:36:24.30867"," 41:26:38.37889",122.9643,18634.1921," 350:56:07.23976",0.0000,,,,,,,0:0:2
506,pt1602,878052.9094,2107440.6615,123.3070," 52:36:24.30666"," 41:26:38.25824",131.5836,,,,,,,2.0922,0.0268,0.0035,0.0271,0.0056,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:10:39.0,2022-02-02 15:10:41.0,2022-02-02 12:10:39.0,2022-02-02 12:10:41.0,рельеф,2.0,37,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 05:14:18"," 45:36:41.24"," 00:42:36"," 05:11:24"," 143:22:48.00"," 52:36:24.30667"," 41:26:38.25824",123.3070,18633.8930," 350:56:32.16468",0.0000,,,,,,,0:0:2
507,pt1603,878052.1866,2107437.1626,123.0711," 52:36:24.28322"," 41:26:38.07233",131.3477,,,,,,,2.0922,0.0082,0.0053,0.0098,0.0015,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:10:58.0,2022-02-02 15:11:00.0,2022-02-02 12:10:58.0,2022-02-02 12:11:00.0,рельеф,2.0,37,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 04:57:39"," 18:01:31.48"," 00:19:48"," 04:57:00"," 111:49:48.00"," 52:36:24.28323"," 41:26:38.07233",123.0711,18634.0572," 350:57:11.67305",0.0000,,,,,,,0:0:2
508,pt1604,878047.5139,2107431.4567,122.9903," 52:36:24.13195"," 41:26:37.76926",131.2669,,,,,,,2.0922,0.0175,0.0019,0.0176,0.0057,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:11:17.0,2022-02-02 15:11:19.0,2022-02-02 12:11:17.0,2022-02-02 12:11:19.0,рельеф,2.0,37,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 01:26:34"," 190:35:44.09"," 00:05:24"," -01:26:24"," 97:01:12.00"," 52:36:24.13196"," 41:26:37.76926",122.9903,18637.7760," 350:58:22.16850",0.0000,,,,,,,0:0:2
509,pt1605,878045.3873,2107427.5003,123.0123," 52:36:24.06308"," 41:26:37.55908",131.2889,,,,,,,2.0922,0.0038,0.0077,0.0086,0.0053,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:11:33.0,2022-02-02 15:11:35.0,2022-02-02 12:11:33.0,2022-02-02 12:11:35.0,рельеф,2.0,36,31,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 02:22:20"," 63:47:34.50"," 00:23:24"," 02:20:24"," 163:15:00.00"," 52:36:24.06309"," 41:26:37.55908",123.0123,18639.2559," 350:59:09.10262",0.0000,,,,,,,0:0:2
510,pt1606,878064.4873,2107402.8523,124.3803," 52:36:24.67906"," 41:26:36.24873",132.6569,,,,,,,2.0922,0.0031,0.0049,0.0058,0.0034,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:13:10.0,2022-02-02 15:13:12.0,2022-02-02 12:13:10.0,2022-02-02 12:13:12.0,оголовок,2.0,38,32,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 00:16:29"," 221:44:54.54"," -00:16:12"," 00:03:00"," 232:14:24.00"," 52:36:24.67907"," 41:26:36.24873",124.3803,18616.5821," 351:03:05.75258",0.0000,,,,,,,0:0:2
511,pt1607,878064.5171,2107402.6958,122.8576," 52:36:24.68150"," 41:26:36.24042",131.1342,,,,,,,2.0922,0.0005,0.0007,0.0008,0.0021,2.0000,Веха(P),EFT:M2,3,RTK ФИКС.,2022-02-02 15:13:51.0,2022-02-02 15:13:53.0,2022-02-02 12:13:51.0,2022-02-02 12:13:53.0,труба низ,3.0,39,32,1.0000,10,," 52:46:19.50365"," 41:24:01.24956",232.1455,0.0000," 04:10:06"," 265:56:36.27"," 04:09:00"," 00:23:24"," 80:34:12.00"," 52:36:24.68151"," 41:26:36.24042",122.8576,18616.4890," 351:03:07.33470",0.0000,,,,,,,0:0:2
